"id","gender","current_age","retirement_age","birth_period","latitude","longitude","yearly_income","total_debt","credit_score","num_credit_cards","total_cards","max_credit_limit","darkweb_card_count","credit_card_count","debit_card_count","trans_year","total_transactions","total_amount","active_user","productive_user","having_debt"
77,"Female",99,67,"10-1920",40.24,-76.92,51110.0,3781.0,709,8,8,27063.0,0,2,6,2018,1406,101433.8,1,0,1
1222,"Female",42,66,"12-1977",42.39,-113.78,28738.0,48786.0,600,1,1,1436.0,0,0,1,2018,1328,43451.96,1,1,1
363,"Female",52,66,"09-1967",27.9,-82.78,48686.0,113137.0,701,3,3,18700.0,0,1,1,2018,524,7243.57,1,1,1
634,"Female",49,74,"08-1970",41.38,-81.64,49079.0,6494.0,683,4,4,37620.0,0,1,3,2018,1025,50144.09,1,1,1
628,"Male",57,66,"01-1963",40.0,-75.26,107075.0,75999.0,815,3,3,47183.0,0,0,2,2018,820,57671.29,1,1,1
756,"Female",66,65,"10-1953",39.64,-84.08,59251.0,29300.0,679,1,1,7721.0,0,0,1,2018,583,48672.44,1,0,1
971,"Female",20,66,"10-1999",33.37,-84.78,40572.0,0.0,732,5,5,23400.0,0,1,4,2018,0,0.0,0,1,0
111,"Female",25,65,"10-1994",33.79,-82.47,30004.0,67526.0,738,3,3,10964.0,0,1,2,2018,0,0.0,0,1,1
312,"Female",18,68,"02-2002",39.69,-76.06,47672.0,115371.0,767,4,4,26107.0,0,0,3,2018,0,0.0,0,1,1
1627,"Male",29,65,"06-1990",30.65,-93.89,37568.0,53323.0,825,1,1,10099.0,0,0,1,2018,0,0.0,0,1,1
1359,"Female",35,70,"07-1984",36.67,-76.3,45025.0,49878.0,691,2,2,15200.0,0,1,1,2018,0,0.0,0,1,1
174,"Female",23,69,"04-1996",38.35,-81.63,44644.0,83108.0,716,3,3,20623.0,0,0,3,2018,0,0.0,0,1,1
420,"Male",22,62,"02-1998",33.82,-117.91,33140.0,51305.0,744,1,1,39.0,0,0,0,2018,0,0.0,0,1,1
488,"Male",34,69,"06-1985",27.92,-97.29,32126.0,54351.0,745,2,2,19554.0,0,0,2,2018,2465,164600.72,1,1,1
7,"Male",74,61,"05-1945",39.3,-76.61,32682.0,21379.0,650,3,3,21274.0,0,0,2,2018,0,0.0,0,0,1
863,"Female",60,68,"12-1959",35.4,-93.11,34406.0,1636.0,774,3,3,18244.0,0,0,2,2018,727,26541.39,1,0,1
1854,"Male",48,69,"01-1972",35.06,-85.25,48337.0,70603.0,625,2,2,22975.0,0,1,1,2018,1081,72960.2,1,1,1
1041,"Female",48,62,"09-1971",34.87,-85.5,32522.0,50155.0,639,1,1,5579.0,0,0,1,2018,865,32583.26,1,1,1
1616,"Male",48,70,"08-1971",33.0,-97.23,94260.0,39326.0,815,4,4,56039.0,0,1,2,2018,1163,68784.72,1,1,1
1805,"Male",38,68,"05-1981",45.99,-84.36,26613.0,17008.0,718,2,2,8500.0,0,2,0,2018,917,21109.86,1,1,1
1284,"Female",50,64,"09-1969",41.76,-70.08,39947.0,57346.0,765,2,2,10800.0,0,1,1,2018,738,48928.05,1,1,1
1735,"Male",56,66,"05-1963",27.64,-80.39,36583.0,56310.0,614,6,6,15700.0,0,4,2,2018,841,23103.75,1,1,1
1528,"Female",78,73,"01-1942",32.61,-93.28,27992.0,1058.0,695,6,6,16400.0,0,3,2,2018,2114,116687.91,1,0,1
1278,"Male",19,70,"09-2000",39.98,-82.98,28417.0,25959.0,684,3,3,21099.0,0,0,2,2018,0,0.0,0,1,1
591,"Male",50,60,"11-1969",34.97,-89.99,38458.0,65836.0,696,3,3,21971.0,0,1,2,2018,0,0.0,0,1,1
97,"Female",69,60,"03-1950",35.97,-83.94,32952.0,5077.0,765,1,1,9956.0,0,0,1,2018,0,0.0,0,0,1
31,"Female",51,65,"06-1968",41.62,-87.72,45570.0,0.0,712,3,3,25702.0,0,1,2,2018,0,0.0,0,1,0
1380,"Male",37,66,"09-1982",33.62,-112.13,42444.0,77510.0,736,2,2,21244.0,0,0,1,2018,0,0.0,0,1,1
1240,"Female",56,67,"05-1963",40.26,-81.84,31814.0,43140.0,693,3,3,23169.0,0,1,2,2018,1013,33605.76,1,1,1
932,"Male",67,69,"02-1953",32.36,-92.97,34172.0,71366.0,811,6,6,11400.0,0,3,3,2018,1382,64947.35,1,0,1
378,"Female",18,60,"05-2001",46.21,-119.16,38241.0,81833.0,596,1,1,61.0,0,0,0,2018,0,0.0,0,1,1
647,"Female",31,72,"07-1988",36.52,-119.39,26900.0,74083.0,758,2,2,15512.0,0,0,2,2018,1622,23716.88,1,1,1
391,"Female",85,66,"07-1934",33.69,-78.89,35270.0,1769.0,731,6,6,23152.0,0,2,3,2018,562,23715.69,1,0,1
588,"Male",21,66,"06-1998",38.47,-90.75,47109.0,76035.0,844,3,3,26265.0,0,1,2,2018,0,0.0,0,1,1
986,"Male",32,70,"07-1987",40.65,-73.58,48010.0,87837.0,703,3,3,27317.0,0,1,2,2018,1136,25891.93,1,1,1
1944,"Female",62,65,"11-1957",38.95,-84.54,49378.0,104480.0,740,4,4,19756.0,0,1,3,2018,1049,39682.78,1,0,1
185,"Female",47,67,"01-1973",40.66,-74.19,30942.0,71066.0,779,3,3,16415.0,0,2,1,2018,1336,40680.92,1,1,1
1007,"Male",66,60,"02-1954",40.24,-76.92,54654.0,27241.0,618,1,1,9200.0,0,1,0,2018,0,0.0,0,0,1
1110,"Female",21,60,"11-1998",42.86,-71.48,65909.0,181261.0,673,2,2,28074.0,0,1,1,2018,0,0.0,0,1,1
825,"Female",53,66,"11-1966",34.15,-117.76,59696.0,127613.0,787,5,5,46414.0,0,1,3,2019,978,77803.15,1,1,1
1746,"Female",53,68,"12-1966",40.76,-73.74,77254.0,191349.0,701,5,5,28508.0,0,1,2,2019,498,42566.22,1,1,1
1718,"Female",81,67,"11-1938",34.02,-117.89,33483.0,196.0,698,5,5,31599.0,0,0,5,2019,2165,73940.5,1,0,1
708,"Female",63,63,"01-1957",40.71,-73.99,249925.0,202328.0,722,4,4,132439.0,0,1,2,2019,718,98387.7,1,0,1
1164,"Male",43,70,"09-1976",37.76,-122.44,109687.0,183855.0,675,1,1,34900.0,0,0,1,2019,773,72751.33,1,1,1
68,"Male",42,70,"10-1977",41.55,-90.6,41997.0,0.0,704,3,3,21587.0,0,2,1,2019,1020,59102.79,1,1,0
1075,"Female",36,67,"12-1983",38.22,-85.74,51500.0,102286.0,672,3,3,29964.0,0,1,2,2019,1757,59735.71,1,1,1
1711,"Male",26,67,"12-1993",45.51,-122.64,54623.0,114711.0,728,1,1,17480.0,0,0,1,2019,0,0.0,0,1,1
1116,"Female",81,66,"07-1938",40.32,-75.32,42509.0,2895.0,755,5,5,29333.0,0,2,3,2019,1347,83551.08,1,0,1
1752,"Female",34,60,"01-1986",29.97,-92.12,38190.0,81262.0,810,1,1,9496.0,0,0,1,2019,1490,31099.52,1,1,1
192,"Male",27,66,"06-1992",38.65,-121.25,56164.0,15224.0,761,2,2,25499.0,0,0,2,2019,0,0.0,0,1,1
640,"Female",29,63,"09-1990",40.42,-104.74,45727.0,94016.0,629,1,1,26019.0,0,0,1,2019,0,0.0,0,1,1
1679,"Female",18,67,"01-2002",41.76,-71.48,69149.0,89214.0,776,1,1,25845.0,0,0,1,2019,0,0.0,0,1,1
1094,"Male",34,62,"10-1985",44.75,-85.6,41442.0,78833.0,712,3,3,18684.0,0,1,2,2019,444,20983.53,1,1,1
1590,"Female",48,62,"05-1971",29.45,-98.5,20513.0,32509.0,599,1,1,4147.0,0,0,1,2019,0,0.0,0,1,1
1660,"Female",41,68,"04-1978",36.73,-102.51,23123.0,5079.0,723,6,6,12082.0,0,3,2,2019,720,17011.32,1,1,1
1747,"Male",54,71,"01-1966",32.15,-94.79,36497.0,38333.0,719,6,6,18424.0,0,2,4,2019,0,0.0,0,1,1
153,"Female",76,71,"08-1943",35.29,-111.32,27484.0,16803.0,660,4,4,32092.0,0,1,3,2019,300,18107.64,1,0,1
429,"Male",22,68,"11-1997",35.19,-80.83,53995.0,89056.0,683,3,3,19900.0,0,1,2,2019,0,0.0,0,1,1
511,"Male",66,68,"10-1953",32.21,-110.88,35602.0,55369.0,661,5,5,11858.0,0,1,3,2019,1993,88626.73,1,0,1
309,"Male",28,57,"08-1991",32.07,-82.91,25122.0,43205.0,819,3,3,9944.0,0,2,1,2019,0,0.0,0,1,1
777,"Male",18,65,"01-2002",37.37,-122.21,216740.0,0.0,700,2,2,77237.0,0,0,2,2019,0,0.0,0,1,0
1946,"Male",76,66,"06-1943",41.47,-81.67,41109.0,21486.0,698,2,2,12500.0,0,1,1,2019,857,24894.07,1,0,1
1674,"Male",70,64,"04-1949",35.49,-90.35,26858.0,11245.0,712,2,2,23432.0,0,1,1,2019,435,13666.81,1,0,1
482,"Male",45,65,"01-1975",42.39,-122.93,34929.0,63849.0,714,1,1,12100.0,0,1,0,2019,0,0.0,0,1,1
877,"Female",36,63,"08-1983",33.44,-111.85,34317.0,61826.0,610,3,3,12000.0,0,1,2,2019,793,44795.27,1,1,1
128,"Female",40,66,"04-1979",29.76,-95.38,31377.0,59615.0,722,2,2,13601.0,0,1,1,2019,678,30494.54,1,1,1
775,"Male",37,58,"09-1982",34.17,-118.46,43638.0,104052.0,627,1,1,17816.0,0,0,1,2019,0,0.0,0,1,1
1536,"Male",41,67,"11-1978",36.15,-85.5,32531.0,38260.0,766,2,2,17707.0,0,1,1,2019,0,0.0,0,1,1
140,"Female",37,72,"02-1983",36.28,-86.83,42120.0,72801.0,739,4,4,24608.0,0,0,4,2019,974,26168.04,1,1,1
1884,"Male",18,64,"05-2001",39.98,-82.98,57281.0,89114.0,850,1,1,74.0,0,0,0,2019,0,0.0,0,1,1
1874,"Male",49,66,"09-1970",25.77,-80.2,38390.0,87923.0,783,4,4,25264.0,0,1,3,2019,740,30564.62,1,1,1
1310,"Female",33,69,"09-1986",33.92,-78.02,35670.0,58182.0,751,2,2,12200.0,0,2,0,2019,0,0.0,0,1,1
1689,"Female",21,66,"09-1998",41.29,-72.36,61746.0,154817.0,637,2,2,25815.0,0,1,1,2019,0,0.0,0,1,1
379,"Female",47,65,"11-1972",30.68,-88.04,43496.0,114563.0,765,3,3,24232.0,0,1,2,2019,2068,50788.53,1,1,1
34,"Male",41,55,"08-1978",38.48,-121.34,51854.0,72162.0,737,2,2,10775.0,0,0,1,2019,1204,56221.01,1,1,1
822,"Female",51,68,"04-1968",32.61,-117.03,34540.0,22641.0,793,5,5,29351.0,0,2,2,2019,584,20298.37,1,1,1
1499,"Male",46,62,"11-1973",41.97,-88.14,41287.0,88151.0,662,1,1,23700.0,0,1,0,2019,386,16400.51,1,1,1
1780,"Male",46,70,"10-1973",36.62,-121.82,38054.0,63293.0,666,1,1,700.0,0,1,0,2019,0,0.0,0,1,1
1806,"Female",59,62,"02-1961",42.31,-71.64,80371.0,108499.0,822,1,1,7488.0,0,0,1,2019,0,0.0,0,1,1
811,"Female",91,68,"02-1929",38.9,-94.68,84694.0,2149.0,741,7,7,53549.0,0,2,5,2019,1111,71057.77,1,0,1
1844,"Male",79,72,"02-1941",27.8,-97.39,37503.0,14272.0,706,5,5,21058.0,0,2,2,2019,878,25553.46,1,0,1
1852,"Male",57,75,"12-1962",33.27,-111.94,65357.0,21844.0,685,4,4,36425.0,0,2,1,2019,1534,60715.26,1,1,1
1231,"Female",26,52,"01-1994",26.41,-81.42,22066.0,38967.0,842,1,1,9090.0,0,0,1,2019,0,0.0,0,1,1
970,"Male",42,66,"11-1977",29.1,-81.0,44681.0,42011.0,770,3,3,25942.0,0,2,1,2019,1115,35202.72,1,1,1
381,"Male",26,69,"02-1994",38.72,-90.47,51306.0,68198.0,675,1,1,18100.0,0,1,0,2019,0,0.0,0,1,1
1134,"Female",18,59,"02-2002",29.45,-98.5,25847.0,46379.0,568,1,1,7200.0,0,1,0,2019,0,0.0,0,1,1
1296,"Female",60,64,"11-1959",28.7,-81.34,46683.0,93126.0,788,5,5,22660.0,0,2,2,2019,1821,48137.15,1,0,1
1880,"Male",61,66,"11-1958",43.06,-87.96,31579.0,52419.0,771,3,3,14719.0,0,1,2,2019,989,37379.2,1,0,1
322,"Male",47,65,"10-1972",31.22,-84.21,28055.0,12475.0,829,3,3,6200.0,0,1,2,2019,555,12136.46,1,1,1
461,"Female",42,68,"12-1977",42.3,-83.48,65403.0,80057.0,784,4,4,33642.0,0,0,4,2019,1898,66850.9,1,1,1
1165,"Female",55,73,"11-1964",36.37,-84.12,27572.0,59404.0,797,1,1,14695.0,0,0,1,2019,0,0.0,0,1,1
1448,"Female",48,70,"12-1971",35.05,-82.09,38539.0,0.0,850,3,3,29950.0,0,2,1,2019,1646,62482.01,1,1,0
1288,"Female",41,57,"07-1978",38.47,-81.81,38059.0,68220.0,634,2,2,10051.0,0,0,2,2019,869,41545.45,1,1,1
1178,"Female",59,68,"11-1960",30.56,-97.86,52754.0,38191.0,693,5,5,19086.0,0,0,5,2019,0,0.0,0,1,1
1391,"Male",45,59,"02-1975",40.72,-73.86,51196.0,67164.0,631,4,4,29573.0,0,0,3,2019,1756,73903.61,1,1,1
838,"Male",26,70,"07-1993",33.78,-84.44,49713.0,91776.0,763,1,1,13800.0,0,1,0,2019,0,0.0,0,1,1
54,"Female",21,68,"04-1998",41.66,-83.58,44160.0,134173.0,696,3,3,16375.0,0,0,2,2019,0,0.0,0,1,1
1452,"Female",46,59,"05-1973",29.76,-95.38,193773.0,241571.0,660,1,1,53466.0,0,0,1,2019,2144,90161.31,1,1,1
1602,"Female",41,66,"02-1979",40.38,-77.88,29864.0,44902.0,717,2,2,7200.0,0,2,0,2019,378,18817.1,1,1,1
1938,"Male",22,67,"07-1997",29.45,-98.5,57367.0,115418.0,795,2,2,3400.0,0,1,1,2019,0,0.0,0,1,1
1492,"Female",63,58,"02-1957",47.32,-121.99,56635.0,13015.0,786,8,8,31542.0,0,2,4,2019,1089,43354.53,1,0,1
688,"Male",44,67,"03-1975",41.31,-111.96,47227.0,151030.0,760,4,4,25563.0,0,2,2,2019,1124,34693.19,1,1,1
749,"Male",22,68,"10-1997",32.75,-97.33,24574.0,80667.0,674,3,3,11873.0,0,2,1,2019,0,0.0,0,1,1
643,"Female",29,65,"01-1991",40.69,-73.75,43397.0,42168.0,697,2,2,10000.0,0,2,0,2019,1068,27303.83,1,1,1
1219,"Female",28,72,"06-1991",38.68,-76.17,58105.0,70254.0,688,3,3,32903.0,0,1,2,2019,844,57060.47,1,1,1
1198,"Male",82,67,"06-1937",29.5,-97.44,10869.0,1820.0,820,2,2,12764.0,0,1,1,2019,1456,54919.66,1,0,1
898,"Female",90,66,"06-1929",40.59,-75.47,19893.0,1712.0,566,3,3,9500.0,0,1,2,2019,682,17109.99,1,0,1
882,"Male",63,65,"08-1956",40.39,-82.47,36743.0,71719.0,612,2,2,17453.0,0,0,2,2019,668,22227.71,1,0,1
348,"Female",49,70,"07-1970",40.22,-74.76,46377.0,79980.0,719,3,3,28283.0,0,2,1,2019,418,19521.02,1,1,1
633,"Female",36,69,"10-1983",33.88,-118.27,50179.0,110515.0,743,1,1,17941.0,0,0,1,2019,413,30498.63,1,1,1
1493,"Male",30,65,"11-1989",38.22,-122.55,54537.0,121987.0,765,4,4,22701.0,0,3,1,2019,611,47738.97,1,1,1
1161,"Male",23,66,"12-1996",28.68,-81.51,49255.0,6557.0,823,2,2,16100.0,0,1,1,2019,0,0.0,0,1,1
217,"Male",42,65,"10-1977",41.77,-87.82,31031.0,21853.0,744,7,7,22746.0,0,3,4,2019,935,31776.72,1,1,1
1877,"Male",65,66,"01-1955",32.92,-96.45,70673.0,87605.0,714,4,4,23408.0,0,2,2,2019,1095,76657.4,1,0,1
668,"Female",87,57,"10-1932",33.52,-86.79,16342.0,1758.0,747,5,5,10538.0,0,1,4,2019,1167,24521.43,1,0,1
533,"Male",22,65,"09-1997",32.71,-102.65,30961.0,42597.0,677,1,1,8492.0,0,0,1,2019,0,0.0,0,1,1
203,"Female",58,67,"03-1961",32.9,-80.93,30305.0,23392.0,776,3,3,9100.0,0,3,0,2019,500,23106.11,1,1,1
1738,"Male",30,68,"03-1989",35.67,-97.41,68784.0,198417.0,696,4,4,21458.0,0,3,1,2019,0,0.0,0,1,1
713,"Female",25,71,"08-1994",48.19,-114.38,34745.0,26503.0,691,4,4,20765.0,0,1,3,2019,0,0.0,0,1,1
1631,"Female",18,67,"11-2001",30.44,-91.12,64715.0,174664.0,740,3,3,23700.0,0,3,0,2019,0,0.0,0,1,1
1487,"Female",59,69,"02-1961",40.69,-80.01,80464.0,76261.0,727,3,3,31589.0,0,1,2,2019,1117,100378.26,1,1,1
1265,"Female",18,67,"02-2002",40.43,-79.97,49748.0,23161.0,748,1,1,18321.0,0,0,1,2019,0,0.0,0,1,1
370,"Male",61,58,"11-1958",34.07,-117.62,41904.0,12545.0,655,4,4,15377.0,0,0,4,2019,684,20459.11,1,0,1
1014,"Female",54,70,"09-1965",33.6,-117.82,196784.0,437533.0,729,3,3,96907.0,0,1,1,2019,0,0.0,0,1,1
290,"Female",27,66,"03-1992",42.4,-83.6,100837.0,61377.0,687,2,2,50915.0,0,0,2,2019,0,0.0,0,1,1
985,"Male",32,65,"06-1987",42.8,-83.71,51654.0,95454.0,600,4,4,18132.0,0,3,1,2019,946,78066.07,1,1,1
135,"Female",64,69,"06-1955",39.72,-82.59,38088.0,51679.0,691,2,2,21591.0,0,0,2,2019,1322,63618.19,1,0,1
307,"Male",18,69,"08-2001",30.23,-92.81,36866.0,0.0,680,2,2,11521.0,0,1,1,2019,0,0.0,0,1,0
1783,"Male",52,70,"09-1967",37.78,-122.24,37607.0,63689.0,749,5,5,16597.0,0,4,1,2019,915,19665.31,1,1,1
1321,"Female",49,66,"10-1970",40.26,-103.79,34480.0,58795.0,696,1,1,18702.0,0,0,1,2019,0,0.0,0,1,1
1511,"Male",43,66,"01-1977",43.07,-89.38,48279.0,114254.0,719,2,2,24806.0,0,0,2,2019,967,32925.3,1,1,1
900,"Male",36,65,"07-1983",30.17,-85.67,32896.0,69800.0,735,2,2,4900.0,0,1,0,2019,736,29079.65,1,1,1
953,"Male",18,71,"06-2001",33.78,-117.33,29909.0,42832.0,664,2,2,13390.0,0,1,1,2019,0,0.0,0,1,1
233,"Female",37,64,"12-1982",44.96,-93.26,47464.0,83591.0,716,1,1,13700.0,0,1,0,2019,630,49410.44,1,1,1
406,"Female",23,64,"05-1996",37.3,-122.0,85128.0,108678.0,641,1,1,4200.0,0,1,0,2019,0,0.0,0,1,1
1069,"Male",54,69,"09-1965",35.3,-81.03,45852.0,114746.0,615,2,2,8800.0,0,1,1,2019,1106,36455.33,1,1,1
180,"Female",33,67,"07-1986",33.53,-112.18,26556.0,43042.0,840,2,2,7600.0,0,2,0,2019,509,16770.17,1,1,1
996,"Female",63,67,"11-1956",26.02,-80.16,40194.0,107765.0,738,6,6,27231.0,0,2,4,2019,1368,58330.64,1,0,1
1866,"Male",22,67,"02-1998",32.85,-96.96,62135.0,75209.0,676,2,2,24390.0,0,0,2,2019,0,0.0,0,1,1
1981,"Male",48,65,"01-1972",26.63,-81.99,39303.0,23650.0,702,7,7,20962.0,0,2,5,2019,532,24248.0,1,1,1
870,"Female",63,64,"03-1956",38.64,-76.9,71593.0,132181.0,821,3,3,30160.0,0,1,2,2019,1045,39663.11,1,0,1
16,"Male",75,67,"12-1944",41.88,-87.84,22158.0,19101.0,681,5,5,17211.0,0,1,3,2019,578,32424.54,1,0,1
46,"Male",62,66,"06-1957",40.66,-73.84,53996.0,98211.0,632,4,4,24191.0,0,0,2,2019,738,33555.04,1,0,1
800,"Female",28,73,"10-1991",30.44,-87.18,26025.0,23971.0,723,4,4,18242.0,0,0,3,2019,0,0.0,0,1,1
1968,"Female",25,69,"11-1994",40.94,-73.86,63816.0,100128.0,775,1,1,46.0,0,0,0,2019,0,0.0,0,1,1
697,"Female",56,73,"01-1964",35.72,-78.84,66230.0,90248.0,742,3,3,39818.0,0,0,3,2019,365,32218.57,1,1,1
1269,"Male",56,56,"10-1963",41.83,-87.68,36335.0,28929.0,676,2,2,17850.0,0,1,1,2019,1177,47756.44,1,1,1
1782,"Female",59,61,"02-1961",33.74,-117.99,39633.0,58586.0,777,3,3,23475.0,0,0,3,2019,511,18844.77,1,1,1
1977,"Female",43,69,"08-1976",41.5,-87.5,57185.0,0.0,773,3,3,15341.0,0,1,1,2019,972,30456.31,1,1,0
1734,"Male",37,69,"11-1982",33.95,-84.54,82637.0,84762.0,739,2,2,42116.0,0,0,2,2019,0,0.0,0,1,1
1913,"Female",60,57,"01-1960",42.47,-83.49,31121.0,32768.0,619,5,5,21370.0,0,4,1,2019,964,40050.08,1,0,1
858,"Male",47,67,"11-1972",29.5,-97.44,30774.0,51428.0,700,3,3,14600.0,0,2,0,2019,1402,35287.06,1,1,1
606,"Male",48,67,"12-1971",39.4,-88.8,33236.0,57549.0,747,1,1,11398.0,0,0,1,2019,0,0.0,0,1,1
1564,"Male",35,65,"10-1984",35.2,-101.81,37947.0,49951.0,683,3,3,15820.0,0,2,1,2019,708,20778.14,1,1,1
1109,"Male",24,65,"11-1995",37.68,-97.34,43875.0,128146.0,639,1,1,9774.0,0,0,1,2019,0,0.0,0,1,1
1301,"Female",26,66,"05-1993",38.1,-122.63,61850.0,81158.0,728,9,9,48502.0,0,1,8,2019,1223,36276.63,1,1,1
1399,"Male",28,71,"05-1991",32.08,-81.1,40314.0,131348.0,707,4,4,18162.0,0,1,2,2019,0,0.0,0,1,1
1775,"Male",26,67,"08-1993",38.91,-75.43,37968.0,55982.0,788,3,3,17620.0,0,1,2,2019,2556,93472.02,1,1,1
1673,"Male",41,67,"11-1978",43.46,-85.95,34954.0,45456.0,772,3,3,17853.0,0,0,3,2019,0,0.0,0,1,1
1957,"Male",40,74,"09-1979",34.15,-118.6,95945.0,222735.0,772,2,2,16300.0,0,1,0,2019,0,0.0,1,1,1
1033,"Female",18,58,"02-2002",43.07,-82.49,33844.0,42109.0,684,2,2,14836.0,0,0,2,2019,0,0.0,0,1,1
1024,"Male",66,67,"04-1953",37.69,-97.13,65573.0,143069.0,739,4,4,33103.0,0,1,3,2019,1370,33776.81,1,0,1
1441,"Male",40,66,"07-1979",43.07,-89.38,48609.0,43520.0,737,3,3,28894.0,0,1,1,2019,0,0.0,0,1,1
1103,"Female",45,70,"05-1974",47.09,-116.46,25723.0,34007.0,746,3,3,15409.0,0,1,2,2019,1064,39583.52,1,1,1
431,"Female",19,72,"03-2000",30.62,-87.89,51984.0,79152.0,691,3,3,29526.0,0,0,3,2019,0,0.0,0,1,1
165,"Male",34,65,"02-1986",37.83,-122.22,107683.0,225017.0,694,3,3,40628.0,0,0,2,2019,1179,102385.31,1,1,1
353,"Female",24,69,"02-1996",33.83,-117.2,32847.0,33514.0,721,2,2,10290.0,0,0,1,2019,0,0.0,0,1,1
1758,"Male",57,66,"01-1963",32.32,-90.2,22556.0,43260.0,645,4,4,13725.0,0,1,3,2019,1204,30034.94,1,1,1
1266,"Female",35,54,"09-1984",39.51,-76.17,46063.0,106528.0,618,1,1,15119.0,0,0,1,2019,583,20849.98,1,1,1
1943,"Female",19,65,"09-2000",41.71,-72.83,95348.0,71972.0,706,3,3,34183.0,0,1,1,2019,0,0.0,0,1,1
792,"Female",28,65,"01-1992",38.71,-95.08,45180.0,13168.0,698,2,2,15117.0,0,0,1,2019,0,0.0,0,1,1
1055,"Male",37,69,"04-1982",28.5,-81.37,30865.0,55079.0,594,1,1,1543.0,0,0,1,2019,0,0.0,0,1,1
1159,"Male",20,69,"11-1999",43.05,-82.67,41543.0,49021.0,732,4,4,22821.0,0,1,2,2019,0,0.0,0,1,1
1115,"Male",53,73,"09-1966",32.32,-95.3,30198.0,40950.0,693,6,6,18964.0,0,2,3,2019,1023,57255.91,1,1,1
38,"Female",45,64,"12-1974",26.63,-81.85,40006.0,72794.0,621,1,1,3711.0,0,0,1,2019,1113,41433.54,1,1,1
1027,"Male",53,68,"05-1966",38.88,-94.81,61646.0,0.0,693,3,3,35279.0,0,1,2,2019,732,53511.64,1,1,0
11,"Female",39,67,"10-1980",39.45,-76.81,67643.0,0.0,714,6,6,51012.0,0,3,2,2019,855,48857.96,1,1,0
871,"Female",86,71,"05-1933",42.38,-83.1,22650.0,0.0,690,6,6,20128.0,0,3,2,2019,1455,50218.92,1,0,0
746,"Male",63,67,"10-1956",40.64,-73.94,30288.0,42745.0,689,4,4,9800.0,0,3,0,2019,975,34050.98,1,0,1
1520,"Male",67,65,"10-1952",37.72,-122.44,47213.0,1082.0,789,5,5,24544.0,0,2,2,2019,1021,35137.89,1,0,1
1372,"Female",76,66,"10-1943",34.95,-96.75,28215.0,18116.0,697,2,2,5900.0,0,1,1,2019,0,0.0,0,0,1
1799,"Male",32,55,"04-1987",47.75,-122.04,105515.0,192458.0,646,4,4,62081.0,0,0,3,2019,1570,64862.35,1,1,1
1905,"Male",36,68,"12-1983",27.48,-82.57,28489.0,6087.0,808,4,4,6700.0,0,3,1,2019,416,18783.31,1,1,1
130,"Female",63,69,"09-1956",35.19,-80.83,81048.0,156195.0,781,4,4,19400.0,0,2,1,2019,0,0.0,0,0,1
1990,"Female",19,62,"12-2000",38.77,-76.06,47263.0,74853.0,726,2,2,16923.0,0,1,1,2019,0,0.0,0,1,1
593,"Male",19,71,"07-2000",40.52,-122.32,33816.0,77770.0,635,1,1,7700.0,0,1,0,2019,0,0.0,0,1,1
540,"Female",25,69,"09-1994",42.37,-87.86,32160.0,62803.0,634,1,1,146.0,0,0,1,2019,0,0.0,0,1,1
1155,"Female",83,65,"08-1936",31.5,-111.06,29494.0,1196.0,689,5,5,12091.0,0,2,3,2019,1085,51590.53,1,0,1
663,"Female",68,63,"03-1951",35.92,-86.84,70554.0,39078.0,655,5,5,27706.0,0,1,3,2019,1059,46748.62,1,0,1
1987,"Male",63,62,"09-1956",42.13,-87.92,33686.0,24997.0,488,2,2,18300.0,0,2,0,2019,0,0.0,1,0,1
1484,"Female",92,72,"08-1927",32.28,-110.73,57732.0,2261.0,726,6,6,39533.0,0,2,4,2019,1329,49126.84,1,0,1
417,"Male",21,65,"03-1998",35.1,-90.0,21879.0,69638.0,762,1,1,3000.0,0,1,0,2019,0,0.0,0,1,1
298,"Male",28,65,"05-1991",40.79,-77.85,51041.0,106989.0,686,1,1,16486.0,0,0,1,2019,0,0.0,0,1,1
306,"Male",18,69,"01-2002",42.28,-71.16,70380.0,106797.0,725,2,2,51836.0,0,0,2,2019,0,0.0,0,1,1
607,"Male",25,64,"08-1994",41.92,-87.81,42617.0,67590.0,771,5,5,22935.0,0,3,2,2019,0,0.0,0,1,1
1769,"Male",75,65,"07-1944",39.69,-74.25,46031.0,8332.0,661,5,5,20206.0,0,2,2,2019,1520,39494.03,1,0,1
698,"Female",55,66,"10-1964",42.62,-73.83,65094.0,23909.0,699,3,3,33580.0,0,0,3,2019,0,0.0,0,1,1
896,"Female",27,65,"02-1993",38.04,-84.45,37268.0,50388.0,626,1,1,1952.0,0,0,1,2019,0,0.0,0,1,1
1975,"Female",53,67,"02-1967",41.55,-73.03,38972.0,44098.0,738,3,3,18491.0,0,2,1,2019,685,24134.93,1,1,1
645,"Female",63,64,"02-1957",33.91,-118.23,26661.0,42667.0,750,5,5,12434.0,0,0,5,2019,0,0.0,0,0,1
227,"Male",48,66,"09-1971",44.96,-93.26,82295.0,1555.0,736,4,4,52609.0,0,1,3,2019,841,62324.41,1,1,1
84,"Male",47,68,"09-1972",36.49,-81.5,25748.0,41455.0,738,3,3,11832.0,0,1,2,2019,1077,34876.9,1,1,1
1684,"Male",56,65,"11-1963",36.34,-83.28,27861.0,108313.0,782,5,5,16899.0,0,1,3,2019,1252,37860.04,1,1,1
